Entrez_id	Symbol
1801	DPH1
3090	HIC1
63826	SRR
9905	SGSM2
5048	PAFAH1B1
23108	RAP1GAP2
26189	OR1A2
8383	OR1A1
653166	OR1D5
8392	OR3A3
443	ASPA
1497	CTNS
83460	EMC6
83903	HASPIN
124936	CYB5D2
201305	SPNS3
124976	SPNS2
342527	SMTNL2
409	ARRB2
400569	MED11
84225	ZMYND15
9032	TM4SF5
388323	GLTPD2
5694	PSMB6
5338	PLD2
50488	MINK1
100130311	C17orf107
2811	GP1BA
26001	RNF167
2027	ENO3
10749	KIF1C
124961	ZFP3
9098	USP6
9135	RABEP1
84268	RPAIN
79003	MIS12
23302	WSCD1
54478	PIMREG
84817	TXNDC17
388327	C17orf100
54739	XAF1
162517	FBXO39
245	ALOX12P2
239	ALOX12
440400	RNASEK
124944	C17orf49
255877	BCL6B
201232	SLC16A13
37	ACADVL
23587	ELP5
6517	SLC2A4
1984	EIF5A
9744	ACAP1
147040	KCTD11
339168	TMEM95
8711	TNK1
57555	NLGN2
374768	SPEM1
201243	SPEM2
284114	TMEM102
2256	FGF11
1140	CHRNB1
643664	SLC35G6
5430	POLR2A
8741	TNFSF13
26168	SENP3
1973	EIF4A1
968	CD68
9526	MPDU1
6462	SHBG
482	ATP1B2
55135	WRAP53
1949	EFNB3
146754	DNAH2
23135	KDM6B
124637	CYB5D1
1107	CHD3
116840	CNTROB
3000	GUCY2D
247	ALOX15B
5198	PFAS
29098	RANGRF
22899	ARHGEF15
146852	ODF4
81565	NDEL1
9423	NTN1
146845	CFAP52
124739	USP43
9340	GLP2R
56985	ADPRM
388336	SHISA6
1770	DNAH9
6416	MAP2K4
93649	MYOCD
9912	ARHGAP44
1352	COX10
9953	HS3ST3B1
57335	ZNF286A
353149	TBC1D26
136	ADORA2B
54902	TTC19
9487	PIGL
7314	UBB
51393	TRPV2
26800	SNORD49A
9720	CCDC144A
23164	MPRIP
56953	NT5M
55090	MED9
10743	RAI1
83450	DRC3
79018	GID4
1819	DRG2
51168	MYO15A
54890	ALKBH5
3996	LLGL1
125170	MIEF2
140775	SMCR8
645027	EVPLL
654346	LGALS9C
147166	TRIM16L
10517	FBXW10
51030	TVP23B
5636	PRPSAP2
125206	SLC5A10
26851	SNORD3B-1
400581	GRAPL
22905	EPN2
5598	MAPK7
7732	RNF112
55244	SLC47A1
224	ALDH3A2
92521	SPECC1
256223	CDRT15L2
25979	DHRS7B
5606	MAP2K3
3768	KCNJ12
23666	UBBP4
100462977	MTRNR2L1
26118	WSB1
8844	KSR1
3965	LGALS9
51701	NLK
23615	PYY2
23614	PPY2P
27346	TMEM97
7126	TNFAIP1
147007	TMEM199
23098	SARM1
9058	SLC13A2
8456	FOXN1
6830	SUPT6H
284086	NEK8
9618	TRAF4
26284	ERAL1
51268	PIPOX
1411	CRYBA1
57551	TAOK1
90313	TP53I13
124930	ANKRD13B
374786	EFCAB5
84081	NSRP1
1362	CPD
9527	GOSR1
26083	TBC1D29
84440	RAB11FIP4
79915	ATAD5
55803	ADAP2
84282	RNF135
4763	NF1
23512	SUZ12
114659	LRRC37B
55288	RHOT1
162494	RHBDL3
7756	ZNF207
5717	PSMD11
8851	CDK5R1
26022	TMEM98
124912	SPACA3
6354	CCL7
6356	CCL11
6355	CCL8
6357	CCL13
124842	TMEM132E
91603	ZNF830
3980	LIG3
54752	FNDC8
146862	UNC45B
162394	SLFN5
163	AP2B1
91608	RASL10B
146853	C17orf50
8148	TAF15
6362	CCL18
6351	CCL4
9560	CCL4L2
9326	ZNHIT3
284098	PIGW
79893	GGNBP2
79154	DHRS11
79922	MRM1
3975	LHX1
26574	AATF
284099	C17orf78
6871	TADA2A
11072	DUSP14
84311	MRPL45
30837	SOCS7
57636	ARHGAP23
4302	MLLT6
284106	CISD3
5691	PSMB3
3927	LASP1
6143	RPL19
51755	CDK12
84152	PPP1R1B
10948	STARD3
8557	TCAP
5409	PNMT
2064	ERBB2
2886	GRB7
124626	ZPBP2
100505591	LRRC3C
284110	GSDMA
5709	PSMD3
1440	CSF3
7067	THRA
339287	MSL1
51195	RAPGEFL1
147179	WIPF2
990	CDC6
5914	RARA
125111	GJD3
3487	IGFBP4
147184	TMEM99
100132386	KRTAP4-9
728318	KRTAP9-1
83899	KRTAP9-2
83900	KRTAP9-3
83901	KRTAP9-2
100507608	KRTAP9-6
100505724	KRTAP9-7
10209	EIF1
2520	GAST
60681	FKBP10
317719	KLHL10
83538	TTC25
1267	CNP
28511	NKIRAS2
94086	HSPB9
6776	STAT5A
535	ATP6V0A1
4669	NAGLU
3292	HSD17B1
80347	COASY
6945	MLX
7283	TUBG1
27175	TUBG2
8506	CNTNAP1
10266	RAMP2
84313	VPS25
65266	WNK4
124817	CNTD1
10197	PSME3
314	AOC2
8639	AOC3
2538	G6PC
146923	RUNDC1
6155	RPL27
3430	IFI35
8153	RND2
10230	NBR2
4077	NBR1
113277	TMEM106A
379	ARL4D
1659	DHX8
284067	CFAP97D1
146894	CD300LG
23591	FAM215A
162417	NAGS
92579	G6PC3
78995	C17orf53
92591	ASB16
79089	TMUB2
10900	RUNDC3A
2896	GRN
2535	FZD2
284071	MEIOC
80174	DBF4B
4185	ADAM11
51751	HIGD1B
388389	CCDC103
4836	NMT1
79777	ACBD4
10614	HEXIM1
124790	HEXIM2
752	FMNL1
1394	CRHR1
162540	SPPL2C
4137	MAPT
246744	STH
9884	LRRC37A
4905	NSF
474170	LRRC37A2
7484	WNT9B
9570	GOSR2
4635	MYL4
3690	ITGB3
124989	EFCAB13
9520	NPEPPS
3837	KPNB1
9755	TBKBP1
30009	TBX21
90506	LRRC46
6668	SP2
55163	PNPO
80279	CDK5RAP3
4779	NFE2L1
29916	SNX11
360205	PRAC2
10241	CALCOCO2
516	ATP5MC1
65264	UBE2Z
10642	IGF2BP1
124872	B4GALNT2
51225	ABI3
4804	NGFR
11248	NXPH3
11143	KAT7
729220	
1748	DLX4
3675	ITGA3
5164	PDK2
6442	SGCA
162461	TMEM92
64132	XYLT2
146956	EME1
80221	ACSF2
55316	RSAD1
84073	MYCBPAP
55040	EPN3
64847	SPATA20
8913	CACNA1G
8714	ABCC3
51747	LUC7L3
124857	WFIKKN2
4830	NME1
654364	NME1-NME2
51096	UTP18
100506650	C17orf112
84643	KIF2B
10040	TOM1L1
252983	STXBP4
3131	HLF
58488	PCTP
162282	ANKFN1
9241	NOG
8526	DGKE
7706	TRIM25
59342	SCPEP1
8165	AKAP1
124540	MSI2
140735	DYNLL2
26689	OR4D1
8288	EPX
124538	OR4D2
4025	LPO
5889	RAD51C
22843	PPM1E
1213	CLTC
55771	PRR11
55181	SMG8
284161	GDPD1
388403	YPEL2
79665	DHX40
6198	RPS6KB1
762	CA4
124773	C17orf64
8493	PPM1D
54828	BCAS3
6909	TBX2
9496	TBX4
388407	C17orf82
146779	EFCAB3
339175	METTL2A
11011	TLK2
9902	MRC2
26115	TANC2
1636	ACE
81033	KCNH6
10238	DCAF7
51204	TACO1
4215	MAP3K3
11325	DDX42
5705	PSMC5
92340	PRR29
284021	MILR1
90799	CEP95
8787	RGS9
5578	PRKCA
27091	CACNG5
27092	CACNG4
786	CACNG1
26207	PITPNC1
25926	NOL11
2186	BPTF
3838	KPNA2
51321	AMZ2
22901	ARSG
5573	PRKAR1A
5608	MAP2K6
3773	KCNJ16
3759	KCNJ2
6662	SOX9
6752	SSTR2
9382	COG1
55028	C17orf80
6169	RPL38
94015	TTYH2
64446	DNAI2
124602	KIF19
350383	GPR142
55890	GPRC5C
11314	CD300A
146723	C17orf77
326624	RAB37
9368	SLC9A3R1
54868	TMEM104
92736	OTOP2
347741	OTOP3
30850	CDR2L
3396	MRPL58
23510	KCTD2
9121	SLC16A5
79637	ARMC7
79902	NUP85
51081	MRPS7
9772	TMEM94
283989	TSEN54
3993	LLGL2
80022	MYO15B
643008	SMIM5
100130933	SMIM6
29115	SAP30BP
3691	ITGB4
85451	UNK
100134934	TEN1
1018	CDK3
8811	GALR2
353174	ZACN
283991	UBALD2
8877	SPHK1
15	AANAT
768206	PRCD
124512	METTL23
79157	MFSD11
146664	MGAT5B
6397	SEC14L1
10801	SEPT9
57690	TNRC6C
147138	TMC8
100141515	C17orf99
9144	SYNGR2
125061	AFMID
332	BIRC5
283999	TMEM235
9489	PGS1
114897	C1QTNF1
64772	ENGASE
339221	ENPP7
84733	CBX2
55036	CCDC40
2548	GAA
79092	CARD14
284129	SLC26A11
57674	RNF213
284131	ENDOV
57521	RPTOR
79643	CHMP6
10458	BAIAP2
388428	PVALEF
284184	NDUFAF8
57597	BAHCC1
25794	FSCN2
83882	TSPAN10
339230	CCDC137
9146	HGS
6182	MRPL12
1468	SLC25A10
51529	ANAPC11
256933	NPB
79058	ASPSCR1
201255	LRRC45
5881	RAC3
2873	GPS1
9123	SLC16A3
400629	TEX19
2837	UTS2R
284004	HEXDC
26502	NARF
3607	FOXK2
79672	FN3KRP
64122	FN3K
6904	TBCD
284207	METRNL
8447	DOC2B
9501	RPH3AL
359845	RFLNB
55275	VPS53
50628	GEMIN4
51031	GLOD4
64359	NXN
29	ABR
7531	YWHAE
124935	SLC43A2
1398	CRK
4641	MYO1C
51763	INPP5K
5306	PITPNA
8578	SCARF1
83547	RILP
10594	PRPF8
727910	TLCD2
114826	SMYD4
146760	RTN4RL1
23293	SMG6
55720	TSR1
4335	MNT
79066	METTL16
23277	CLUH
8386	OR1D5
4991	OR1D2
8390	OR1G1
4995	OR3A2
4994	OR3A1
8387	OR1E1
8388	OR1E2
84690	SPATA22
162514	TRPV3
7442	TRPV1
23729	SHPK
30851	TAX1BP3
5026	P2RX5
55421	NCBP3
84254	CAMKK1
5023	P2RX1
489	ATP2A3
23140	ZZEF1
51479	ANKFY1
7326	UBE2G1
10514	MYBBP1A
124975	GGT6
246	ALOX15
27043	PELP1
58191	CXCL16
284013	VMO1
1145	CHRNE
8402	SLC25A11
5216	PFN1
9552	SPAG7
23125	CAMTA2
388324	INCA1
55065	SLC52A1
7775	ZNF232
84622	ZNF594
388325	SCIMP
4927	NUP88
708	C1QBP
56919	DHX33
51009	DERL2
22861	NLRP1
23746	AIPL1
83394	PITPNM3
9851	KIAA0753
51003	MED31
284111	SLC13A5
83659	TEKT1
162515	SLC16A11
10462	CLEC10A
433	ASGR2
432	ASGR1
1742	DLG4
1856	DVL2
79142	PHF23
11337	GABARAP
23399	CTDNEP1
1366	CLDN7
51087	YBX2
2874	GPS2
84461	NEURL4
57048	PLSCR3
254863	TMEM256
57659	ZBTB4
6665	SOX15
9513	FXR2
112483	SAT2
7157	TP53
84316	NAA38
284023	RNF227
9196	KCNAB3
58485	TRAPPC1
242	ALOX12B
59344	ALOXE3
84667	HES7
5187	PER1
6844	VAMP2
84314	TMEM107
54785	BORCS6
9212	AURKB
80169	CTC1
399512	SLC25A35
124751	KRBA2
6154	RPL26
643904	RNF222
4628	MYH10
146849	CCDC42
388333	SPDYE4
162387	MFSD6L
146850	PIK3R6
23533	PIK3R5
9482	STX8
201140	DHRS7C
644070	GSG1L2
5957	RCVRN
8522	GAS7
8735	MYH13
4626	MYH8
4622	MYH4
4619	MYH1
4620	MYH2
4621	MYH3
6341	SCO1
388335	TMEM220
644139	PIRT
7566	ZNF18
60528	ELAC2
9955	HS3ST3A1
146822	CDRT15
5376	PMP22
64518	TEKT3
284040	CDRT4
201158	TVP23C
374286	CDRT1
10626	TRIM16
9611	NCOR1
27338	UBE2S
125150	ZSWIM7
201161	CENPV
388341	LRRC75A
57336	ZNF287
57547	ZNF624
23495	TNFRSF13B
201164	PLD6
201163	FLCN
8533	COPS3
51655	RASD1
10400	PEMT
6720	SREBF1
146691	TOM1L2
91647	ATPAF2
2314	FLII
7156	TOP3A
6470	SHMT1
254272	TBC1D28
729288	ZNF286B
644815	FAM83G
10750	GRAP
79999	
27077	B9D1
4239	MFAP4
146802	SLC47A2
218	ALDH3A1
9706	ULK2
11216	AKAP10
284194	LGALS9B
339184	CCDC144NL
23326	USP22
8834	TMEM11
256302	NATD1
339263	C17orf51
4843	NOS2
201229	LYRM9
90410	IFT20
26073	POLDIP2
645832	SEBOX
7448	VTN
113235	SLC46A1
9094	UNC119
94005	PIGS
230	ALDOC
10615	SPAG5
124923	
9703	KIAA0100
6388	SDF2
147011	PROCA1
83871	RAB34
116238	TLCD1
55731	FAM222B
2319	FLOT2
147015	DHRS13
57649	PHF12
124925	SEZ6
9220	TIAF1
57532	NUFIP2
116236	ABHD15
28964	GIT1
84940	CORO6
85464	SSH2
6532	SLC6A4
642	BLMH
388364	TMIGD1
51379	CRLF3
79736	TEFM
4974	OMG
2124	EVI2B
2123	EVI2A
55352	COPRS
55813	UTP6
64149	C17orf75
4642	MYO1D
40	ASIC2
6346	CCL1
400591	C17orf102
10693	CCT6B
117584	RFFL
5892	RAD51D
54475	NLE1
146861	SLC35G3
91607	SLFN11
55106	SLFN12
146857	SLFN13
100506736	SLFN12L
342618	SLFN14
5193	PEX12
246176	GAS2L2
79148	MMP28
256957	HEATR9
6352	CCL5
201299	RDM1
57151	LYZL6
6360	CCL16
6358	CCL14
6368	CCL23
6348	CCL3
414059	TBC1D3B
414062	CCL3L3
101060321	TBC1D3G
6349	CCL3L3
80179	MYO19
31	ACACA
11276	SYNRG
11056	DDX52
6928	HNF1B
440435	GPR179
80725	SRCIN1
100170841	EPOP
7703	PCGF2
8396	PIP4K2B
54883	CWC25
388381	C17orf98
9349	RPL23
494188	FBXO47
57125	PLXDC1
390790	ARL5C
782	CACNB1
342667	STAC2
84961	FBXL20
5469	MED1
4761	NEUROD2
93210	PGAP3
84299	MIEN1
22806	IKZF3
55876	GSDMB
94103	ORMDL3
9862	MED24
9572	NR1D1
7153	TOP2A
84951	TNS4
1236	CCR7
6605	SMARCE1
125113	KRT222
192666	KRT24
147183	KRT25
353288	KRT26
342574	KRT27
162605	KRT28
3858	KRT10
3859	KRT12
54474	KRT20
25984	KRT23
390792	KRT39
125115	KRT40
85293	KRTAP3-3
83897	KRTAP3-2
83896	KRTAP3-1
83895	KRTAP1-5
728255	KRTAP1-4
81850	KRTAP1-3
81872	KRTAP2-1
728279	KRTAP2-2
730755	KRTAP2-3
653240	KRTAP4-11
728224	KRTAP4-8
83755	KRTAP4-12
100505753	KRTAP16-1
85289	KRTAP4-5
85291	KRTAP4-2
85285	KRTAP4-1
83902	KRTAP17-1
3883	KRT33A
3884	KRT33B
3885	KRT34
3881	KRT31
8688	KRT37
8687	KRT38
3882	KRT32
3886	KRT35
8689	KRT36
3860	KRT13
3866	KRT15
3880	KRT19
3857	KRT9
3861	KRT14
3868	KRT16
3872	KRT17
9001	HAP1
3728	JUP
10609	P3H4
115024	NT5C3B
55175	KLHL11
47	ACLY
7266	DNAJC7
201181	C17orf113
79132	DHX58
2648	KAT2A
5878	RAB5C
23415	KCNH4
3060	HCRT
84514	GHDC
6777	STAT5B
6774	STAT3
284119	CAVIN1
29893	PSMC3IP
162427	RETREG3
79990	PLEKHH3
2826	CCR10
2145	EZH1
28958	COA3
8678	BECN1
100885850	PTGES3L-AARSD1
10493	VAT1
672	BRCA1
2118	ETV4
4222	MEOX1
50964	SOST
1845	DUSP3
4356	MPP3
4355	MPP2
5539	PPY
5697	PYY
84336	TMEM101
10014	HDAC5
56970	ATXN7L3
7343	UBTF
6521	SLC4A1
51629	SLC25A39
284069	FAM171A2
3674	ITGA2B
23131	GPATCH8
124808	CCDC43
10052	GJC1
9343	EFTUD2
2670	GFAP
146909	KIF18B
10882	C1QL1
79877	DCAKD
113026	PLCD3
124783	SPATA32
9020	MAP3K14
201176	ARHGAP27
9842	PLEKHM1
284058	KANSL1
100506084	ARL17B
51326	ARL17B
7473	WNT3
388394	RPRML
996	CDC27
114881	OSBPL7
124995	MRPL10
90507	SCRN2
80320	SP6
79170	PRR15L
51226	COPZ2
10951	CBX1
8631	SKAP1
3211	HOXB1
3212	HOXB2
3213	HOXB3
3214	HOXB4
3215	HOXB5
3216	HOXB6
3217	HOXB7
3218	HOXB8
3219	HOXB9
84366	PRAC1
10481	HOXB13
284076	TTLL6
11267	SNF8
2695	GIP
2793	GNGT2
162466	PHOSPHO1
22834	ZNF652
5245	PHB
8405	SPOP
10237	SLC35B1
81558	FAM117A
255061	TAC4
1747	DLX3
201191	SAMD14
84687	PPP1R9B
1277	COL1A1
51264	MRPL27
55379	LRRC59
1101	CHAD
91369	ANKRD40
55018	LINC00483
10140	TOB1
9043	SPAG9
54799	MBTD1
56934	CA10
1353	COX11
23531	MMD
55273	TMEM100
339210	C17orf67
8161	COIL
101927581	CCDC182
51649	MRPS23
404093	CUEDC1
7716	VEZF1
6426	SRSF1
54903	MKS1
4353	MPO
9256	TSPOAP1
6827	SUPT4H1
54894	RNF43
124535	HSF5
9110	MTMR4
5414	SEPT4
284083	C17orf47
56155	TEX14
4591	TRIM37
348235	SKA2
51651	PTRH2
51174	TUBD1
51136	RNFT1
63897	HEATR6
84669	USP32
10513	APPBP2
342538	NACA2
83990	BRIP1
57508	INTS2
9969	MED13
162333	MARCH10
1534	CYB561
80774	LIMD2
92335	STRADA
57003	CCDC47
117246	FTSJ3
6603	SMARCD2
1443	CSH2
2689	GH2
1442	CSH1
1444	CSHL1
2688	GH1
974	CD79B
6329	SCN4A
3384	ICAM2
2081	ERN1
55852	TEX2
11232	POLG2
1655	DDX5
64750	SMURF2
374819	LRRC37A3
10672	GNA13
8313	AXIN2
201134	CEP112
350	APOH
9931	HELZ
5718	PSMD12
284018	C17orf58
9120	SLC16A6
55062	WIPI1
54757	FAM20A
10351	ABCA8
10350	ABCA9
23460	ABCA6
10349	ABCA10
23461	ABCA5
201266	SLC39A11
84923	FAM104A
642843	CPSF4L
23580	CDC42EP4
54549	SDK2
388419	BTBD17
124599	CD300LB
10871	CD300C
100130520	
100131439	CD300LD
342510	CD300E
146722	CD300LF
26151	NAT9
2905	GRIN2C
2232	FDXR
283985	FADS6
124590	USH1G
283987	HID1
10476	ATP5PD
30833	NT5C
51155	JPT1
6613	SUMO2
23163	GGA3
57409	MIF4GD
60386	SLC25A19
2885	GRB2
57513	CASKIN2
9400	RECQL5
2584	GALK1
3021	H3F3B
201294	UNC13D
23558	WBP2
91107	TRIM47
201292	TRIM65
64978	MRPL38
85302	FBF1
51	ACOX1
2125	EVPL
6730	SRP68
23265	EXOC7
2302	FOXJ1
114804	RNF157
84074	QRICH2
5635	PRPSAP1
63893	UBE2O
79651	RHBDF2
114757	CYGB
10610	ST6GALNAC2
55808	ST6GALNAC1
23210	JMJD6
6427	SRSF2
11322	TMC6
7083	TK1
9021	SOCS3
8632	DNAH17
9267	CYTH1
57602	USP36
100653515	CEP295NL
3959	LGALS3BP
124583	CANT1
146713	RBFOX3
57332	CBX8
8535	CBX4
125058	TBC1D16
9775	EIF4A3
6448	SGSH
4884	NPTX1
9625	AATK
22994	CEP131
146705	TEPSIN
124565	SLC38A10
284186	TMEM105
100130370	
71	ACTG1
80233	FAAP100
55666	NPLOC4
5148	PDE6G
339229	OXLD1
339231	ARL16
116729	PPP1R27
5034	P4HB
396	ARHGDIA
10189	ALYREF
5833	PCYT2
51547	SIRT7
4097	MAFG
255275	MYADML2
147111	NOTUM
201254	CENPX
51181	DCXR
5986	RFNG
64118	DUS1L
2194	FASN
284001	CCDC57
1453	CSNK1D
924	CD7
6398	SECTM1
79701	OGFOD3
79415	CYBC1
56270	WDR45B
10966	RAB40B
79755	ZNF750
146712	B3GNTL1
9097	USP14
1068	CETN1
27098	CLUL1
7298	TYMS
116	ADCYAP1
10403	NDC80
23347	SMCHD1
84034	EMILIN2
10627	MYL12A
103910	MYL12B
7050	TGIF1
79822	ARHGAP28
339291	LRRC30
5797	PTPRM
201475	RAB12
23255	MTCL1
4729	NDUFV2
23253	ANKRD12
57045	TWSG1
10928	RALBP1
11031	RAB31
84203	TXNDC2
9218	VAPA
147495	APCDD1
8774	NAPG
646000	SLC35G4
2774	GNAL
57132	CHMP1B
3613	IMPA2
342850	ANKRD62
1149	CIDEA
84617	TUBB6
10650	PRELID3A
56984	PSMG2
81929	SEH1L
55125	CEP192
753	LDLRAD4
8731	RNMT
4161	MC5R
374860	ANKRD30B
80000	GREB1L
57534	MIB1
2627	GATA6
5932	RBBP8
91768	CABLES1
8780	RIOK3
29919	RMC1
3909	LAMA3
125488	TTC39C
26256	CABYR
55364	IMPACT
59340	HRH4
143471	PSMA8
6875	TAF4B
1828	DSG1
147409	DSG4
1830	DSG3
1829	DSG2
7276	TTR
54941	RNF125
51444	RNF138
4225	MEP1B
80816	ASXL3
1837	DTNA
10982	MAPRE2
84307	ZNF397
10778	ZNF271P
2589	GALNT1
83608	C18orf21
55250	ELP2
55034	MOCOS
80206	FHOD3
57536	KIAA1328
5289	PIK3C3
26040	SETBP1
8170	SLC14A2
6563	SLC14A1
284266	SIGLEC15
115106	HAUS1
147339	C18orf25
494470	RNF165
83473	KATNAL2
9811	CTIF
9388	LIPG
220134	SKA1
5596	MAPK4
4200	ME2
55520	ELAC1
4089	SMAD4
1630	DCC
11201	POLI
162681	C18orf54
284254	DYNAP
5874	RAB27B
23335	WDR7
284257	BOD1L2
51046	ST8SIA3
9480	ONECUT2
100505549	
23327	NEDD4L
10892	MALT1
55205	ZNF532
90701	SEC11C
2922	GRP
5366	PMAIP1
28316	CDH20
57614	KIAA1468
8792	TNFRSF11A
54877	ZCCHC2
23239	PHLPP1
5268	SERPINB5
89777	SERPINB12
5275	SERPINB13
89778	SERPINB11
8710	SERPINB7
5055	SERPINB2
5273	SERPINB10
284293	HMSD
5271	SERPINB8
1005	CDH7
79839	CCDC102B
220164	DOK6
9306	SOCS6
29090	TIMM21
644041	C18orf63
55748	CNDP2
84735	CNDP1
55628	ZNF407
10194	TSHZ1
400658	C18orf65
7776	ZNF236
2587	GALR1
27164	SALL3
374868	ATP9B
4772	NFATC1
9150	CTDP1
26251	KCNG2
440498	HSBP1L1
79863	RBFA
22850	ADNP2
9984	THOC1
81035	COLEC12
494514	TYMSOS
55556	ENOSF1
7525	YES1
64863	METTL4
9663	LPIN2
8736	MYOM1
9229	DLGAP1
642597	AKAIN1
7541	ZBTB14
23136	EPB41L3
645369	TMEM200C
91133	L3MBTL4
284217	LAMA1
9989	PPP4R1
63895	PIEZO2
65258	MPPE1
10939	AFG3L2
56907	SPIRE1
79959	CEP76
5771	PTPN2
125228	FAM210A
4158	MC2R
162655	ZNF519
388468	POTEC
6093	ROCK1
114799	ESCO1
171586	ABHD3
64693	CTAGE1
85019	TMEM241
4864	NPC1
147463	ANKRD29
114876	OSBPL1A
25925	ZNF521
6760	SS18
284252	KCTD1
361	AQP4
83539	CHST9
1000	CDH2
1825	DSC3
1824	DSC2
1823	DSC1
9331	B4GALT6
147407	SLC25A52
22878	TRAPPC8
64762	GAREM1
57565	KLHL14
374864	CCDC178
8715	NOL4
100101467	ZSCAN30
7572	ZNF24
125476	INO80C
55197	RPRD1A
25800	SLC39A6
25941	TPGS2
56853	CELF4
6014	RIT2
6860	SYT4
57724	EPG5
9050	PSTPIP2
498	ATP5F1A
125336	LOXHD1
29906	ST8SIA5
100506888	ELOA3D
728929	ELOA3B
162699	ELOA3
51224	ELOA2
84064	HDHD2
51124	IER3IP1
652991	SKOR2
4087	SMAD2
201501	ZBTB7C
4092	SMAD7
54808	DYM
497661	C18orf32
6139	RPL17
10449	ACAA2
4645	MYO5B
220136	CFAP53
4152	MBD1
30827	CXXC1
83876	MRO
51320	MEX3C
8932	MBD2
147323	STARD6
80323	CCDC68
6925	TCF4
9352	TXNL1
2235	FECH
4677	NARS
5205	ATP8B1
115701	ALPK2
101927322	
30062	RAX
339302	CPLX4
3998	LMAN1
147372	CCBE1
4160	MC4R
220441	RNF152
23556	PIGN
596	BCL2
2531	KDSR
9525	VPS4B
6318	SERPINB4
6317	SERPINB3
28513	CDH19
92126	DSEL
54495	TMX3
10666	CD226
25914	RTTN
220158	GTSCR1
147381	CBLN2
81832	NETO1
201456	FBXO15
1528	CYB5A
125704	FAM69C
284273	ZADH2
284274	SMIM21
9658	ZNF516
4155	MBP
80148	PQLC1
10907	TXNL4A
84552	PARD6G
81099	OR4F17
8174	MADCAM1
1820	ARID3A
91978	TPGS1
997	CDC34
3004	GZMM
682	BSG
610	HCN2
27006	FGF22
10272	FSTL3
5064	PALM
126353	MISP
5725	PTBP1
566	AZU1
5657	PRTN3
1991	ELANE
1675	CFD
84634	KISS1R
57418	WDR18
116444	GRIN3B
1265	CNN2
10347	ABCA7
23526	ARHGAP45
2879	GPX4
6794	STK11
513	ATP5F1D
90007	MIDN
1153	CIRBP
55009	C19orf24
1943	EFNA2
6209	RPS15
84939	MUM1
374291	NDUFS7
26528	DAZAP1
10297	APC2
92840	REEP6
126520	PLK5
390874	ONECUT3
113178	SCAMP4
113179	ADAT3
1455	CSNK1G2
113177	IZUMO4
84444	DOT1L
8175	SF3A2
268	AMH
4946	OAZ1
56928	SPPL2B
360200	TMPRSS9
4616	GADD45B
7064	THOP1
115196	ZNF554
148254	ZNF555
80032	ZNF556
126295	ZNF57
79816	TLE6
2767	GNA11
2769	GNA15
8698	S1PR4
56926	NCLN
60680	CELF5
4782	NFIC
51343	FZR1
100128569	C19orf71
10362	HMG20B
126326	GIPC3
27134	TJP3
116541	MRPL54
85300	ATCAY
27231	NMRK2
51588	PIAS4
84699	CREB3L3
170961	ANKRD24
10148	EBI3
55702	YJU2
56961	SHD
79187	FSD1
84954	MPND
10036	CHAF1A
84717	HDGFL2
126282	TNFAIP8L1
100131094	DPP9-AS1
55527	FEM1A
29128	UHRF1
23030	KDM4B
148066	ZNRF4
6294	SAFB
374875	HSD11B1L
25873	RPL36
257062	CATSPERD
4902	NRTN
400673	VMAC
828	CAPS
81616	ACSBG2
8192	CLPP
84266	ALKBH7
390877	
92359	CRB3
8744	TNFSF9
9322	TRIP10
7409	VAV1
2015	ADGRE1
284428	MBD3L5
125997	MBD3L2
79230	ZNF557
23370	
374877	TEX45
140467	ZNF358
57192	MCOLN1
10908	PNPLA6
57662	CAMSAP3
6813	STXBP2
100131801	PET100
56729	RETN
199675	MCEMP1
126003	TRAPPC5
10332	CLEC4M
115704	EVI5L
80131	LRRC8E
100507588	TGFBR3L
6618	SNAPC2
6370	CCL25
79603	CERS4
51129	ANGPTL4
9230	RAB11B
51257	MARCH2
4670	HNRNPM
284383	OR2Z1
85509	MBD3L1
125963	OR1M1
57693	ZNF317
162998	OR7D2
26648	OR7E24
100529215	ZNF559-ZNF177
59286	UBL5
5300	PIN1
50700	RDH8
55337	C19orf66
692312	PPAN-P2RY11
56342	PPAN
3383	ICAM1
51073	MRPL4
3386	ICAM4
7087	ICAM5
5141	PDE4A
84971	ATG4D
57153	SLC44A2
3609	ILF3
81890	QTRT1
1785	DNM2
255809	C19orf38
10498	CARM1
90580	TIMM29
6597	SMARCA4
3949	LDLR
55908	ANGPTL8
26526	TSPAN16
126075	CCDC159
64748	PLPPR2
126074	SWSAP1
5589	PRKCSH
1264	CNN1
199692	ZNF627
284390	ZNF763
126068	ZNF441
126069	ZNF491
126070	ZNF440
7620	ZNF69
90594	ZNF439
284391	ZNF844
388507	ZNF788P
7695	ZNF136
163049	ZNF791
84292	WDR83
105372280	GNG14
439	ASNA1
54831	BEST2
3726	JUNB
10535	RNASEH2A
22983	MAST1
2639	GCDH
811	CALR
5886	RAD23A
199699	DAND5
4784	NFIX
112939	NACC1
9592	IER2
81576	CCDC130
84245	MRI1
28974	C19orf53
65249	ZSWIM4
342977	NANOS3
54862	CC2D1A
90379	DCAF15
117579	RLN3
9466	IL27RA
976	ADGRE5
5585	PKN1
388512	CLEC17A
84449	ZNF333
26658	OR7C2
126402	CCDC105
23581	CASP14
126370	OR1I1
85360	SYDE1
126410	CYP4F22
11283	CYP4F8
